,file_num,timestamp,TID,len_capture,n_bx_capture,ob_err_total,n_l1a_capture,ob_err_sram_00,ob_err_sram_01,ob_err_sram_02,ob_err_sram_03,ob_err_sram_04,ob_err_sram_05,ob_err_sram_06,ob_err_sram_07,ob_err_sram_08,ob_err_sram_09,ob_err_sram_10,ob_err_sram_11,duringTID,ob_rate_sram_00,ob_rate_sram_01,ob_rate_sram_02,ob_rate_sram_03,ob_rate_sram_04,ob_rate_sram_05,ob_rate_sram_06,ob_rate_sram_07,ob_rate_sram_08,ob_rate_sram_09,ob_rate_sram_10,ob_rate_sram_11
328,356,2024-07-29 21:43:16.364971,257.1808888888889,200,2600043384.0,3,48878481.124579124,0,0,0,0,0,0,0,1,1,0,1,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0458900869919588e-08,2.0458900869919588e-08,0.0,2.0458900869919588e-08,0.0
329,357,2024-07-29 21:55:46.363881,259.0975555555555,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,358,2024-07-29 22:08:19.366131,261.0218888888889,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,359,2024-07-29 22:20:51.363650,262.9436666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,360,2024-07-29 22:33:23.363171,264.86544444444445,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,361,2024-07-29 22:45:51.373173,266.777,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,362,2024-07-29 22:58:25.363557,268.70388888888886,16,2599874777.0,1,48875311.464365885,0,0,0,0,1,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,2.0460227669936836e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,363,2024-07-29 23:11:00.367415,270.6333333333333,32,2600074790.0,0,48879071.5291807,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,364,2024-07-29 23:23:32.365998,272.5551111111111,120,2600079042.0,3,48879151.46296296,0,0,0,0,0,0,0,0,1,0,2,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0458620292492735e-08,0.0,4.091724058498547e-08,0.0
337,365,2024-07-29 23:36:00.367072,274.46666666666664,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,366,2024-07-29 23:48:37.365752,276.4012222222222,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,367,2024-07-30 00:01:08.361589,278.32044444444443,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,368,2024-07-30 00:13:37.361644,280.2345555555555,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,369,2024-07-30 00:26:56.273396,282.27644444444445,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,370,2024-07-30 00:39:26.280725,284.1931111111111,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,371,2024-07-30 00:52:06.273000,286.13533333333334,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,372,2024-07-30 01:04:42.274650,288.0673333333333,8,2600051129.0,0,48878626.72362514,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,373,2024-07-30 01:17:08.272804,289.97377777777774,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,374,2024-07-30 01:29:44.273871,291.90577777777776,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,375,2024-07-30 01:42:18.273361,293.8326666666666,24,2600050961.0,1,48878623.565375976,0,0,0,0,0,0,1,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,2.045884124912976e-08,0.0,0.0,0.0,0.0,0.0
348,376,2024-07-30 01:55:02.271240,295.78511111111106,96,2600053470.0,7,48878670.73232323,0,0,0,0,0,2,0,0,0,0,2,0,True,0.0,0.0,0.0,0.0,0.0,4.091764301350793e-08,0.0,0.0,0.0,0.0,4.091764301350793e-08,0.0
349,377,2024-07-30 02:07:46.273183,297.73755555555556,88,2600047117.0,4,48878551.30162738,0,0,0,0,0,0,0,3,0,0,0,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.13766144885746e-08,0.0,0.0,0.0,2.0458871496191533e-08
350,378,2024-07-30 02:20:25.273563,299.6772222222222,24,2600044222.0,0,48878496.87822671,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,379,2024-07-30 02:33:08.274665,301.62711111111105,24,2600092469.0,2,48879403.8785073,0,0,0,0,0,0,0,0,0,1,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0458514643213737e-08,0.0,0.0
352,381,2024-07-30 02:58:26.270902,305.5064444444444,80,2599988315.0,0,48877445.87682379,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,382,2024-07-30 03:11:06.273939,307.44866666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,384,2024-07-30 03:36:31.273857,311.34588888888885,88,2600087266.0,3,48879306.0667789,0,0,0,2,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,4.0917111164949853e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,386,2024-07-30 04:01:57.280547,315.24566666666664,4095,810199400.0,144,15231021.268237934,0,0,0,0,0,23,4,15,30,14,32,0,True,0.0,0.0,0.0,0.0,0.0,1.5100760214919492e-06,2.6262191678120855e-07,9.848321879295321e-07,1.9696643758590642e-06,9.191767087342299e-07,2.1009753342496684e-06,0.0
356,388,2024-07-30 04:27:20.274700,319.1377777777778,888,2600067691.0,49,48878938.074354656,0,0,0,9,0,0,4,0,1,4,7,5,True,0.0,0.0,0.0,1.841283864700415e-07,0.0,0.0,8.183483843112955e-08,0.0,2.0458709607782388e-08,8.183483843112955e-08,1.432109672544767e-07,1.0229354803891194e-07
357,389,2024-07-30 04:39:59.272841,321.07744444444444,792,2599557645.0,38,48869349.667508416,0,0,0,1,6,0,9,7,1,1,2,5,True,0.0,0.0,0.0,2.0462723707266076e-08,1.2277634224359647e-07,0.0,1.8416451336539468e-07,1.4323906595086254e-07,2.0462723707266076e-08,2.0462723707266076e-08,4.092544741453215e-08,1.0231361853633039e-07
358,391,2024-07-30 05:05:13.273295,324.9465555555555,4095,805226531.0,207,15137535.796015713,0,0,25,0,17,25,0,19,0,38,16,13,True,0.0,0.0,1.651523757689818e-06,0.0,1.123036155229076e-06,1.651523757689818e-06,0.0,1.2551580558442615e-06,0.0,2.510316111688523e-06,1.0569752049214834e-06,8.587923539987054e-07
359,392,2024-07-30 05:17:55.274054,326.89388888888885,4095,267276483.0,210,5024557.901515151,0,0,0,3,27,0,34,24,16,29,8,11,True,0.0,0.0,0.0,5.970674552472273e-07,5.373607097225046e-06,0.0,6.7667644928019095e-06,4.776539641977818e-06,3.184359761318546e-06,5.771652067389864e-06,1.592179880659273e-06,2.1892473359065e-06
360,393,2024-07-30 05:30:37.278250,328.84122222222226,4095,2128372222.0,188,40011486.77721661,0,0,0,2,20,0,28,20,16,21,11,19,True,0.0,0.0,0.0,4.998564565060957e-08,4.998564565060957e-07,0.0,6.99799039108534e-07,4.998564565060957e-07,3.9988516520487657e-07,5.248492793314006e-07,2.7492105107835264e-07,4.7486363368079093e-07
361,394,2024-07-30 05:43:16.268439,330.7808888888889,4095,144262293.0,176,2712001.57996633,0,3,0,0,0,27,4,19,21,21,32,0,True,0.0,1.1061940458151377e-06,0.0,0.0,0.0,9.955746412336238e-06,1.4749253944201835e-06,7.005895623495872e-06,7.743358320705964e-06,7.743358320705964e-06,1.1799403155361468e-05,0.0
362,395,2024-07-30 05:55:58.279549,332.7282222222222,96,2600250794.0,3,48882380.24635241,0,0,0,0,0,1,0,0,0,0,0,2,True,0.0,0.0,0.0,0.0,0.0,2.0457268957859713e-08,0.0,0.0,0.0,0.0,0.0,4.0914537915719425e-08
363,396,2024-07-30 06:08:41.271866,334.6781111111111,80,2599767256.0,2,48873290.166105494,0,0,0,0,1,0,1,0,0,0,0,0,True,0.0,0.0,0.0,0.0,2.0461073862662066e-08,0.0,2.0461073862662066e-08,0.0,0.0,0.0,0.0,0.0
364,397,2024-07-30 06:21:24.273024,336.628,32,2600038633.0,1,48878391.81004489,0,0,0,0,0,0,0,0,0,0,1,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0458938254071038e-08,0.0
365,398,2024-07-30 06:34:09.273945,338.58299999999997,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,399,2024-07-30 06:46:40.274191,340.5022222222222,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,400,2024-07-30 06:59:15.272112,342.4316666666666,16,2600066733.0,2,48878920.06481481,0,0,0,0,0,0,0,0,0,1,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.045871714583653e-08,0.0,0.0
368,401,2024-07-30 07:11:58.279955,344.38155555555556,96,2600192763.0,6,48881289.315656565,0,0,0,0,0,1,0,0,1,0,1,0,True,0.0,0.0,0.0,0.0,0.0,2.0457725522385152e-08,0.0,0.0,2.0457725522385152e-08,0.0,2.0457725522385152e-08,0.0
369,402,2024-07-30 07:24:41.270977,346.3314444444444,232,2600060292.0,11,48878798.97979798,0,1,0,0,0,1,0,0,0,2,3,0,True,0.0,2.0458767827198625e-08,0.0,0.0,0.0,2.0458767827198625e-08,0.0,0.0,0.0,4.091753565439725e-08,6.137630348159588e-08,0.0
370,403,2024-07-30 07:37:30.279297,348.2966666666666,4095,1499263806.0,200,28184813.412457913,0,9,0,0,0,25,3,24,26,24,34,0,True,0.0,3.1932090052517177e-07,0.0,0.0,0.0,8.870025014588104e-07,1.0644030017505725e-07,8.51522401400458e-07,9.224826015171629e-07,8.51522401400458e-07,1.2063234019839822e-06,0.0
371,404,2024-07-30 07:50:08.269669,350.23377777777773,576,2599857054.0,30,48874978.28787879,0,0,0,2,0,0,8,0,6,0,5,2,True,0.0,0.0,0.0,4.0920734291067885e-08,0.0,0.0,1.6368293716427154e-07,0.0,1.2276220287320366e-07,0.0,1.0230183572766972e-07,4.0920734291067885e-08
372,406,2024-07-30 08:15:26.281095,354.11311111111104,1224,2600248141.0,63,48882330.37233446,0,2,0,0,0,5,2,6,17,5,9,0,True,0.0,4.09145796603004e-08,0.0,0.0,0.0,1.02286449150751e-07,4.09145796603004e-08,1.2274373898090122e-07,3.477739271125534e-07,1.02286449150751e-07,1.841156084713518e-07,0.0
373,407,2024-07-30 08:28:06.274819,356.0553333333333,4095,2551752726.0,201,47970660.11279461,0,0,0,21,0,13,23,0,20,0,53,19,True,0.0,0.0,0.0,4.377675844072643e-07,0.0,2.7099898082354455e-07,4.794597353031943e-07,0.0,4.1692150895929935e-07,0.0,1.1048419987421432e-06,3.9607543351133435e-07
374,408,2024-07-30 08:40:46.274935,357.9975555555555,152,2600156052.0,5,48880599.18181818,0,0,0,0,0,0,0,3,0,1,1,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.137404308079538e-08,0.0,2.0458014360265124e-08,2.0458014360265124e-08,0.0
375,409,2024-07-30 08:53:17.271530,359.9167777777777,4095,1658508873.0,262,31178477.69107744,0,4,0,0,0,32,7,25,38,26,36,0,True,0.0,1.2829362740646916e-07,0.0,0.0,0.0,1.0263490192517533e-06,2.2451384796132103e-07,8.018351712904322e-07,1.218789460361457e-06,8.339085781420495e-07,1.1546426466582224e-06,0.0
376,410,2024-07-30 09:05:46.265306,361.8308888888889,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,411,2024-07-30 09:06:59.263798,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,412,2024-07-30 09:08:12.262401,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,413,2024-07-30 09:09:25.262895,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,414,2024-07-30 09:10:38.267581,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,415,2024-07-30 09:11:51.264848,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,416,2024-07-30 09:13:04.265430,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,417,2024-07-30 09:14:18.275889,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,418,2024-07-30 09:15:32.267351,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,419,2024-07-30 09:16:46.266614,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,420,2024-07-30 09:17:59.265975,361.8666666666667,16,199473195.0,0,3749916.9654882154,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,421,2024-07-30 09:19:12.263577,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,422,2024-07-30 09:20:25.264091,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,423,2024-07-30 09:21:38.262938,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,424,2024-07-30 09:22:51.264193,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,425,2024-07-30 09:24:04.266842,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,426,2024-07-30 09:25:17.265321,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,427,2024-07-30 09:26:30.268012,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,428,2024-07-30 09:27:43.271566,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,429,2024-07-30 09:28:56.261159,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,430,2024-07-30 09:30:09.261750,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,431,2024-07-30 09:31:22.263094,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,432,2024-07-30 09:32:35.268735,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,433,2024-07-30 09:33:48.268201,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,434,2024-07-30 09:35:01.264899,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,435,2024-07-30 09:36:14.269340,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,436,2024-07-30 09:37:27.264906,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,437,2024-07-30 09:38:40.264442,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,438,2024-07-30 09:39:53.267094,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,439,2024-07-30 09:41:06.263489,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,440,2024-07-30 09:42:20.267905,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,441,2024-07-30 09:43:33.264470,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,442,2024-07-30 09:44:46.264126,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,443,2024-07-30 09:45:59.266454,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,444,2024-07-30 09:47:12.262308,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,445,2024-07-30 09:48:26.263617,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,446,2024-07-30 09:49:39.266867,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,447,2024-07-30 09:50:52.262743,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,448,2024-07-30 09:52:05.265157,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,449,2024-07-30 09:53:18.261783,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,450,2024-07-30 09:54:31.263186,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,451,2024-07-30 09:55:44.261518,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,452,2024-07-30 09:56:57.262124,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,453,2024-07-30 09:58:10.275827,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,454,2024-07-30 09:59:23.271168,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,455,2024-07-30 10:00:36.270726,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,456,2024-07-30 10:01:49.266206,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,457,2024-07-30 10:03:03.266511,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,458,2024-07-30 10:04:16.261019,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,459,2024-07-30 10:05:29.265663,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,460,2024-07-30 10:06:42.267310,361.8666666666667,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
