,file_num,timestamp,TID,len_capture,n_bx_capture,ob_err_total,n_l1a_capture,ob_err_sram_00,ob_err_sram_01,ob_err_sram_02,ob_err_sram_03,ob_err_sram_04,ob_err_sram_05,ob_err_sram_06,ob_err_sram_07,ob_err_sram_08,ob_err_sram_09,ob_err_sram_10,ob_err_sram_11,duringTID,ob_rate_sram_00,ob_rate_sram_01,ob_rate_sram_02,ob_rate_sram_03,ob_rate_sram_04,ob_rate_sram_05,ob_rate_sram_06,ob_rate_sram_07,ob_rate_sram_08,ob_rate_sram_09,ob_rate_sram_10,ob_rate_sram_11
10,10,2024-07-25 17:00:11.367373,-17.60522222222222,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,2024-07-25 17:14:33.372154,-15.402333333333331,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,2024-07-25 17:26:33.363452,-13.562333333333331,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,2024-07-25 17:56:24.383470,-8.985333333333333,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,2024-07-25 18:08:18.415762,-7.160666666666666,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,2024-07-25 18:20:22.412023,-5.310444444444443,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,2024-07-25 18:32:37.392664,-3.4321111111111104,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,2024-07-25 18:45:01.373655,-1.5307777777777778,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,2024-07-25 18:57:25.367737,0.3705555555555555,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,2024-07-25 19:09:39.362365,2.2463333333333333,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,2024-07-25 19:22:03.363213,4.147666666666666,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,2024-07-25 19:34:27.376354,6.0489999999999995,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,2024-07-25 19:46:51.373147,7.950333333333332,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,2024-07-25 19:59:20.374542,9.864444444444443,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,2024-07-25 20:11:44.364311,11.765777777777778,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,2024-07-25 20:23:59.363893,13.64411111111111,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,2024-07-25 20:36:27.362126,15.555666666666665,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,2024-07-25 20:48:52.363881,17.459555555555553,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,2024-07-25 21:01:18.365518,19.366,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,2024-07-25 21:13:42.363205,21.26733333333333,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,30,2024-07-25 21:26:15.375771,23.191666666666666,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,31,2024-07-25 21:38:38.369034,25.090444444444444,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,32,2024-07-25 21:51:06.366129,27.002,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33,2024-07-25 22:03:38.363391,28.923777777777776,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,34,2024-07-25 22:16:03.366367,30.827666666666666,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,35,2024-07-25 22:28:32.363361,32.74177777777778,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,36,2024-07-25 22:40:55.361657,34.64055555555555,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,37,2024-07-25 22:53:18.374484,36.53933333333333,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,38,2024-07-25 23:05:54.365318,38.47133333333333,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,39,2024-07-25 23:18:21.363838,40.38033333333333,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,40,2024-07-25 23:30:42.406792,42.273999999999994,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,41,2024-07-25 23:42:00.422793,44.00666666666666,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,42,2024-07-25 23:53:22.406784,45.74955555555555,56,2439682348.0,1,45863837.63075197,0,0,0,0,0,0,0,1,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1803670422239027e-08,0.0,0.0,0.0,0.0
43,43,2024-07-26 00:04:40.422767,47.48222222222222,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,44,2024-07-26 00:15:58.406757,49.21488888888888,8,2439680448.0,0,45863801.91245791,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,45,2024-07-26 00:27:16.422757,50.947555555555546,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,46,2024-07-26 00:38:34.406760,52.68022222222222,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,47,2024-07-26 00:49:52.422794,54.41288888888889,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,48,2024-07-26 01:01:04.422752,56.130222222222216,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,49,2024-07-26 01:12:20.422754,57.85777777777777,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,50,2024-07-26 01:23:39.430764,59.592999999999996,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,51,2024-07-26 01:34:57.414763,61.32566666666666,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,52,2024-07-26 01:46:11.398759,63.048111111111105,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,53,2024-07-26 01:57:28.422754,64.77822222222223,24,2440959662.0,0,45887849.98709315,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,54,2024-07-26 02:08:46.406760,66.51088888888889,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,55,2024-07-26 02:20:04.422763,68.24355555555555,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,56,2024-07-26 02:31:19.398757,69.96855555555554,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,57,2024-07-26 02:42:30.406760,71.68333333333334,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,58,2024-07-26 02:53:46.406756,73.41088888888889,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,59,2024-07-26 03:04:57.414762,75.12566666666666,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,60,2024-07-26 03:16:16.422751,76.86088888888888,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,61,2024-07-26 03:27:32.422827,78.58844444444443,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,62,2024-07-26 03:38:45.414758,80.30833333333332,8,2439680051.0,0,45863794.44921437,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,63,2024-07-26 03:50:03.430764,82.041,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,64,2024-07-26 04:01:14.406776,83.75577777777778,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,65,2024-07-26 04:12:30.406766,85.48333333333332,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,66,2024-07-26 04:23:42.406804,87.20066666666666,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,67,2024-07-26 04:35:01.414830,88.93588888888888,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,68,2024-07-26 04:46:21.414756,90.67366666666666,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,69,2024-07-26 04:57:36.422764,92.39866666666666,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,70,2024-07-26 05:08:52.390782,94.12622222222222,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,71,2024-07-26 05:20:08.422752,95.85377777777776,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,72,2024-07-26 05:31:49.364935,97.64522222222222,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,73,2024-07-26 05:44:10.363253,99.53888888888888,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,74,2024-07-26 05:56:37.363604,101.44788888888888,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,75,2024-07-26 06:09:01.365515,103.34922222222221,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,76,2024-07-26 06:21:28.363945,105.25822222222222,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,77,2024-07-26 06:33:56.361274,107.16977777777777,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,78,2024-07-26 06:46:24.360341,109.08133333333333,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,79,2024-07-26 06:58:54.364183,110.99799999999999,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,80,2024-07-26 07:11:23.373341,112.91211111111109,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,81,2024-07-26 07:23:53.363260,114.82877777777777,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,82,2024-07-26 07:36:17.364984,116.7301111111111,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,83,2024-07-26 07:48:41.369169,118.63144444444444,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,84,2024-07-26 08:01:08.363359,120.54044444444443,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,85,2024-07-26 08:13:30.364597,122.43666666666665,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,86,2024-07-26 08:25:54.363699,124.338,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,88,2024-07-26 08:50:46.368556,128.1508888888889,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,89,2024-07-26 09:03:19.372989,130.0752222222222,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,90,2024-07-26 09:15:33.365406,131.951,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,91,2024-07-26 09:28:02.367612,133.8651111111111,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,92,2024-07-26 09:40:25.365656,135.76388888888889,16,2599997010.0,0,48877609.33501684,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,93,2024-07-26 09:52:50.363489,137.66777777777776,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,94,2024-07-26 10:05:17.363571,139.57677777777775,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,95,2024-07-26 10:17:49.364384,141.49855555555555,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,96,2024-07-26 10:29:58.363706,143.36155555555555,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,97,2024-07-26 10:42:26.367029,145.2731111111111,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,98,2024-07-26 10:54:50.363827,147.17444444444442,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,99,2024-07-26 11:07:18.368243,149.08599999999998,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,100,2024-07-26 11:19:38.366467,150.97711111111107,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,101,2024-07-26 11:32:03.375231,152.88099999999997,0,1200000000.0,0,22558922.55892256,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,102,2024-07-26 12:16:02.363548,159.6251111111111,40,2599632963.0,1,48870765.578282826,0,0,0,0,1,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,2.0462130849948865e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,103,2024-07-26 12:28:29.365893,161.5341111111111,512,2600036317.0,28,48878348.27132436,0,0,0,0,5,1,0,7,0,1,0,6,True,0.0,0.0,0.0,0.0,1.0229478239004587e-07,2.0458956478009174e-08,0.0,1.432126953460642e-07,0.0,2.0458956478009174e-08,0.0,1.2275373886805505e-07
103,104,2024-07-26 12:41:00.365483,163.45333333333332,24,2599628934.0,1,48870689.836700335,0,0,0,0,0,0,0,0,0,1,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.046216256290763e-08,0.0,0.0
104,105,2024-07-26 12:53:31.373224,165.37255555555552,136,2600275827.0,4,48882850.84427609,0,0,0,0,0,1,0,2,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,2.045707201459373e-08,0.0,4.091414402918746e-08,0.0,0.0,0.0,0.0
105,106,2024-07-26 13:05:58.362839,167.2815555555555,8,2599846210.0,0,48874774.430415265,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,108,2024-07-26 13:30:48.362287,171.08933333333331,160,2599833239.0,12,48874530.587261505,0,0,0,0,0,4,0,0,0,0,1,0,True,0.0,0.0,0.0,0.0,0.0,8.184221826659439e-08,0.0,0.0,0.0,0.0,2.0460554566648598e-08,0.0
107,109,2024-07-26 13:43:05.367449,172.97277777777774,16,2600081651.0,0,48879200.509820424,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,111,2024-07-26 14:07:51.365280,176.77033333333333,4095,162737155.0,235,3059312.397586981,0,0,0,10,26,0,17,15,33,36,6,17,True,0.0,0.0,0.0,3.2687083567822154e-06,8.49864172763376e-06,0.0,5.556804206529767e-06,4.903062535173323e-06,1.078673757738131e-05,1.1767350084415976e-05,1.961225014069329e-06,5.556804206529767e-06
